"country";"election_year";"age";"gender";"men";"education";"unemployed";"blue_collar";"household";"rural";"gov_perform";"diss_dem";"diss_econ";"democrats";"lrself";"trust_pol";"vote_fn"
"324";"France";2002;57;"Female";0;1;0;1;NA;0;3;"3";3;3;6;1;NA
"325";"France";2002;31;"Male";1;3;1;1;7;1;4;"10";4;1;1;6;NA
"326";"France";2002;23;"Female";0;3;1;0;7;0;4;"5";5;2;6;3;0
"327";"France";2002;69;"Female";0;3;0;0;7;0;9;"7";6;2;4;5;0
"328";"France";2002;67;"Female";0;1;0;0;5;0;6;"6";5;1;9;5;0
"329";"France";2002;27;"Female";0;5;1;0;5;1;4;"6";4;1;6;1;NA
"330";"France";2002;36;"Female";0;3;1;0;6;1;3;"1";1;1;1;1;0
"331";"France";2002;32;"Female";0;5;0;0;NA;0;1;"4";3;4;6;3;0
"332";"France";2002;50;"Male";1;2;0;0;9;0;6;"8";6;2;8;6;0
"333";"France";2002;52;"Female";0;5;0;0;10;0;4;"7";7;1;4;5;0
"334";"France";2002;36;"Female";0;5;0;0;11;0;6;"8";6;2;6;2;NA
"335";"France";2002;84;"Male";1;3;0;0;5;0;5;"5";5;2;6;6;NA
"336";"France";2002;48;"Female";0;5;0;0;6;0;5;"7";5;1;5;4;0
"337";"France";2002;66;"Male";1;3;0;1;7;0;6;"6";6;1;6;3;NA
"338";"France";2002;43;"Male";1;3;0;0;NA;0;2;"1";1;1;4;4;0
"339";"France";2002;71;"Female";0;1;0;NA;NA;0;NA;NA;NA;3;6;NA;NA
"340";"France";2002;56;"Male";1;2;0;0;10;0;6;"7";6;1;5;6;0
"341";"France";2002;74;"Female";0;3;0;0;6;0;2;"5";2;1;1;1;0
"342";"France";2002;24;"Male";1;5;0;0;5;0;8;"8";5;5;5;5;0
"343";"France";2002;30;"Female";0;3;0;0;9;0;10;"6";6;3;6;1;0
"344";"France";2002;46;"Female";0;1;1;0;5;0;1;"3";NA;3;6;1;0
"345";"France";2002;62;"Male";1;3;0;0;NA;1;7;"5";7;1;4;7;NA
"346";"France";2002;66;"Male";1;1;1;0;6;0;4;"7";4;2;6;4;0
"347";"France";2002;41;"Female";0;3;0;0;6;1;8;"4";4;2;6;2;0
"348";"France";2002;50;"Female";0;2;0;0;8;1;6;"4";6;1;7;4;NA
"349";"France";2002;41;"Female";0;1;1;0;NA;0;NA;"8";3;4;NA;4;NA
"350";"France";2002;50;"Female";0;3;0;0;9;1;6;"5";6;4;5;6;NA
"351";"France";2002;58;"Male";1;5;0;0;6;1;7;"6";6;2;8;4;0
"352";"France";2002;35;"Female";0;5;0;0;NA;0;5;"5";4;4;6;4;0
"353";"France";2002;41;"Female";0;3;0;NA;9;0;9;"9";9;4;6;9;NA
"354";"France";2002;51;"Female";0;5;0;0;12;1;8;"8";8;4;11;5;0
"355";"France";2002;56;"Female";0;1;0;0;5;0;1;"1";1;3;1;1;0
"356";"France";2002;57;"Female";0;1;0;0;5;1;4;"5";NA;3;5;5;NA
"357";"France";2002;31;"Female";0;5;0;0;8;0;4;"6";4;2;3;7;0
"358";"France";2002;75;"Female";0;1;0;0;7;0;8;"6";6;1;6;4;0
"359";"France";2002;47;"Female";0;2;1;0;NA;0;1;"5";5;2;6;3;NA
"360";"France";2002;66;"Female";0;1;1;0;5;0;6;"5";6;4;3;3;0
"361";"France";2002;23;"Male";1;5;1;0;NA;0;7;"6";6;3;6;6;NA
"362";"France";2002;81;"Male";1;1;0;NA;NA;1;4;"4";2;3;9;1;NA
"363";"France";2002;48;"Female";0;5;1;0;6;0;4;"8";4;1;4;5;0
"364";"France";2002;58;"Female";0;3;0;0;6;0;7;"7";6;3;9;2;0
"365";"France";2002;69;"Female";0;2;0;0;NA;0;6;"6";6;3;NA;6;NA
"366";"France";2002;48;"Female";0;1;0;0;6;0;3;"3";5;1;9;1;0
"367";"France";2002;66;"Male";1;5;0;0;10;0;9;"5";5;1;10;4;0
"368";"France";2002;87;"Female";0;1;0;NA;5;0;9;"7";9;1;7;7;0
"369";"France";2002;30;"Female";0;5;1;0;8;1;6;"8";5;1;7;7;0
"370";"France";2002;50;"Female";0;3;0;0;9;0;8;"6";4;3;7;6;0
"371";"France";2002;55;"Female";0;5;1;0;9;1;8;"9";6;2;8;6;0
"372";"France";2002;79;"Male";1;3;0;1;6;0;4;"3";4;3;2;1;NA
"373";"France";2002;44;"Male";1;5;0;0;9;1;6;"9";3;1;9;8;0
"374";"France";2002;58;"Female";0;3;0;0;9;0;3;"4";3;3;8;6;1
"375";"France";2002;25;"Male";1;5;0;0;4;0;4;"8";5;3;4;4;NA
"376";"France";2002;51;"Male";1;1;1;NA;3;0;1;"3";1;2;6;11;NA
"377";"France";2002;78;"Male";1;3;1;0;9;0;7;"7";7;2;3;7;0
"378";"France";2002;71;"Female";0;2;0;0;NA;0;4;"5";4;2;6;4;0
"379";"France";2002;16;"Male";1;2;0;0;7;1;8;"11";5;3;6;6;NA
"380";"France";2002;54;"Female";0;3;1;0;9;0;1;"3";2;1;3;3;0
"381";"France";2002;82;"Female";0;3;0;0;10;0;1;"3";7;3;8;1;NA
"382";"France";2002;59;"Male";1;3;0;0;8;0;2;"5";3;2;10;3;0
"383";"France";2002;66;"Female";0;1;0;0;7;1;7;"7";7;2;7;6;0
"384";"France";2002;56;"Female";0;3;1;0;4;0;6;"6";4;2;6;5;0
"385";"France";2002;46;"Female";0;5;0;0;5;0;5;"6";2;1;10;1;NA
"386";"France";2002;81;"Male";1;1;0;0;5;0;5;"8";7;2;8;1;0
"387";"France";2002;58;"Male";1;3;0;0;9;0;5;"8";7;1;7;8;0
"388";"France";2002;23;"Female";0;5;0;0;8;1;1;"6";3;1;3;5;0
"389";"France";2002;61;"Male";1;5;0;NA;10;0;4;"4";4;1;2;5;0
"390";"France";2002;54;"Male";1;5;0;0;9;0;8;"8";8;1;4;5;0
"391";"France";2002;67;"Female";0;1;0;0;5;0;6;"4";3;2;6;7;0
"392";"France";2002;66;"Female";0;3;0;0;9;1;3;"7";4;1;4;3;0
"393";"France";2002;74;"Male";1;3;0;0;5;0;6;"6";3;1;8;3;0
"394";"France";2002;75;"Female";0;1;0;0;1;1;5;"6";5;1;5;3;NA
"395";"France";2002;73;"Female";0;1;0;NA;5;0;4;"6";6;3;6;4;0
"396";"France";2002;56;"Male";1;3;0;1;8;1;5;"4";4;2;3;5;0
"397";"France";2002;46;"Male";1;2;1;0;8;0;7;"9";4;1;4;9;0
"398";"France";2002;53;"Male";1;5;0;0;NA;0;3;"7";4;1;4;5;0
"399";"France";2002;56;"Male";1;1;0;0;7;1;6;"7";6;3;4;2;1
"400";"France";2002;39;"Male";1;3;0;1;5;0;6;"4";5;1;6;9;NA
"401";"France";2002;18;"Male";1;2;0;0;NA;1;7;"6";6;4;9;5;NA
"402";"France";2002;43;"Male";1;5;0;0;9;0;3;"7";3;5;1;4;0
"403";"France";2002;62;"Female";0;1;1;0;5;0;4;"6";5;4;10;4;1
"404";"France";2002;73;"Male";1;5;0;NA;8;0;7;"7";6;5;NA;6;1
"405";"France";2002;71;"Female";0;3;0;NA;NA;0;3;"1";1;2;6;5;NA
"406";"France";2002;42;"Female";0;3;0;0;5;0;1;"1";1;5;11;2;1
"407";"France";2002;38;"Male";1;2;0;0;5;1;6;"1";1;1;6;3;1
"408";"France";2002;67;"Male";1;5;0;0;8;0;8;"10";8;1;7;9;NA
"409";"France";2002;75;"Male";1;1;0;0;7;0;11;"6";5;2;11;6;0
"410";"France";2002;76;"Female";0;2;0;0;4;1;7;"7";7;3;8;8;0
"411";"France";2002;44;"Male";1;3;1;0;3;1;4;"6";6;1;2;4;NA
"412";"France";2002;79;"Male";1;1;0;0;4;1;2;"5";3;2;11;6;0
"413";"France";2002;42;"Male";1;3;1;0;5;0;4;"6";4;1;6;4;0
"414";"France";2002;30;"Female";0;5;0;NA;6;0;7;"11";10;3;9;8;NA
"415";"France";2002;75;"Female";0;3;0;0;5;0;7;"6";6;4;8;7;0
"416";"France";2002;27;"Male";1;2;0;1;5;1;3;"4";2;5;NA;2;NA
"417";"France";2002;63;"Male";1;1;0;0;2;1;4;"7";2;3;1;5;0
"418";"France";2002;64;"Male";1;3;0;0;8;0;7;"8";5;1;9;3;0
"419";"France";2002;65;"Female";0;1;1;0;5;1;5;"9";5;2;4;6;0
"420";"France";2002;71;"Female";0;1;0;NA;5;0;7;"6";7;2;9;7;0
"421";"France";2002;28;"Male";1;5;1;1;8;0;1;"3";3;4;8;2;0
"422";"France";2002;51;"Female";0;5;1;0;8;0;5;"7";5;5;6;6;0
"423";"France";2002;71;"Female";0;1;0;0;3;0;1;"6";1;3;5;1;0
"424";"France";2002;62;"Male";1;3;0;0;9;0;6;"8";6;1;8;4;0
"425";"France";2002;40;"Female";0;3;1;0;4;0;3;"3";6;4;9;4;1
"426";"France";2002;39;"Male";1;3;1;0;3;0;4;"6";4;3;6;4;NA
"427";"France";2002;40;"Female";0;5;1;0;8;0;6;"6";6;1;6;4;NA
"428";"France";2002;54;"Female";0;5;0;0;9;0;5;"9";5;1;1;7;0
"429";"France";2002;27;"Male";1;2;0;0;8;1;1;"1";1;1;6;1;0
"430";"France";2002;18;"Female";0;3;0;0;NA;0;6;"8";7;3;3;6;NA
"431";"France";2002;45;"Male";1;3;0;1;7;1;3;"6";6;5;6;6;0
"432";"France";2002;58;"Female";0;2;1;0;7;1;8;"7";7;1;7;6;0
"433";"France";2002;62;"Female";0;1;1;0;6;1;6;"6";7;2;5;4;0
"434";"France";2002;61;"Female";0;1;1;0;4;0;6;"6";6;3;8;6;NA
"435";"France";2002;71;"Female";0;1;0;0;NA;0;2;"3";2;1;3;1;NA
"436";"France";2002;77;"Male";1;5;0;0;9;1;7;"8";5;4;7;6;0
"437";"France";2002;39;"Female";0;3;1;0;4;1;1;"1";1;5;9;1;NA
"438";"France";2002;82;"Female";0;3;1;0;4;0;6;"3";6;5;NA;3;NA
"439";"France";2002;27;"Female";0;3;1;0;7;1;10;"8";2;2;6;5;0
"440";"France";2002;20;"Female";0;5;0;0;6;0;6;"6";7;3;6;6;NA
"441";"France";2002;40;"Male";1;3;0;0;NA;0;2;"9";2;1;6;2;NA
"442";"France";2002;25;"Male";1;3;0;1;5;1;6;"3";4;1;6;6;NA
"443";"France";2002;18;"Male";1;1;1;NA;NA;0;9;"8";11;2;8;1;NA
"444";"France";2002;53;"Male";1;2;0;0;6;0;5;"5";5;1;5;3;0
"445";"France";2002;77;"Female";0;1;0;0;4;1;6;"6";5;1;6;7;0
"446";"France";2002;50;"Male";1;2;1;0;5;0;6;"9";5;1;3;6;NA
"447";"France";2002;33;"Male";1;3;1;0;7;1;7;"4";5;3;6;6;NA
"448";"France";2002;65;"Female";0;3;1;0;5;1;9;"9";6;2;6;6;0
"449";"France";2002;46;"Female";0;3;1;0;11;0;6;"6";2;1;4;6;0
"450";"France";2002;19;"Male";1;3;0;1;12;1;1;"4";4;3;7;1;NA
"451";"France";2002;81;"Female";0;1;0;0;NA;0;1;"1";1;1;NA;6;NA
"452";"France";2002;43;"Female";0;1;1;0;4;0;6;"3";2;3;11;3;NA
"453";"France";2002;85;"Male";1;1;0;1;5;0;6;"1";3;1;4;1;NA
"454";"France";2002;59;"Female";0;3;0;0;NA;1;7;"5";6;2;NA;4;NA
"455";"France";2002;52;"Female";0;1;0;0;7;1;3;"5";7;2;6;2;0
"456";"France";2002;57;"Female";0;3;0;0;6;0;6;"8";6;2;1;6;0
"457";"France";2002;23;"Female";0;2;1;0;NA;0;4;"6";4;2;NA;4;NA
"458";"France";2002;26;"Female";0;5;0;0;4;0;4;"4";5;3;6;4;0
"459";"France";2002;34;"Female";0;5;1;0;8;1;6;"8";7;2;4;5;NA
"460";"France";2002;52;"Male";1;3;1;0;6;0;3;"3";3;1;6;4;NA
"461";"France";2002;34;"Male";1;5;0;0;11;0;7;"9";7;4;5;6;NA
"462";"France";2002;55;"Male";1;3;0;NA;7;0;9;"9";6;1;3;7;NA
"463";"France";2002;77;"Female";0;1;0;0;5;0;6;"6";4;2;3;2;0
"464";"France";2002;41;"Female";0;3;0;0;NA;0;1;"4";3;1;6;2;0
"465";"France";2002;55;"Male";1;3;0;0;NA;0;6;"6";6;1;6;6;NA
"466";"France";2002;24;"Female";0;5;0;0;NA;0;7;"7";5;1;4;3;0
"467";"France";2002;24;"Female";0;3;0;0;5;0;6;"5";4;1;6;2;0
"468";"France";2002;63;"Male";1;1;0;0;6;0;8;"6";7;2;8;6;0
"469";"France";2002;78;"Male";1;3;0;0;5;0;4;"3";3;1;6;4;NA
"470";"France";2002;18;"Female";0;3;0;0;9;1;5;"7";4;3;7;5;NA
"471";"France";2002;22;"Female";0;3;0;0;5;1;1;"4";4;5;11;2;0
"472";"France";2002;41;"Female";0;2;0;1;5;0;5;"5";4;1;6;1;NA
"473";"France";2002;32;"Male";1;3;0;0;11;1;5;"6";6;3;6;3;NA
"474";"France";2002;65;"Male";1;1;0;1;3;0;5;"5";4;1;6;5;0
"475";"France";2002;54;"Female";0;5;0;0;NA;1;4;"2";4;5;7;1;0
"476";"France";2002;75;"Female";0;1;0;0;5;0;4;"7";5;1;1;9;0
"477";"France";2002;37;"Female";0;2;1;0;3;0;1;"6";1;1;NA;3;NA
"478";"France";2002;26;"Female";0;5;1;0;6;0;8;"9";7;1;8;7;0
"479";"France";2002;52;"Female";0;3;1;0;5;0;5;"5";4;3;8;5;0
"480";"France";2002;57;"Female";0;3;1;0;2;1;6;"7";9;1;9;6;0
"481";"France";2002;67;"Female";0;5;0;0;4;0;4;"4";2;1;5;1;NA
"482";"France";2002;59;"Female";0;5;0;0;7;1;5;"4";6;1;5;8;0
"483";"France";2002;16;"Male";1;2;0;NA;8;0;8;"6";6;4;6;6;NA
"484";"France";2002;29;"Female";0;3;1;0;4;1;6;"6";6;3;6;9;NA
"485";"France";2002;64;"Female";0;3;1;0;8;1;2;"5";2;1;6;5;0
"486";"France";2002;68;"Female";0;1;0;0;4;0;1;"1";2;NA;8;1;NA
"487";"France";2002;25;"Male";1;5;0;0;9;1;7;"9";6;4;8;8;0
"488";"France";2002;70;"Female";0;2;0;0;9;0;6;"6";5;1;7;5;0
"489";"France";2002;54;"Male";1;2;0;0;NA;0;8;"8";9;1;9;6;NA
"490";"France";2002;25;"Female";0;3;0;0;7;1;7;"10";3;1;3;4;0
"491";"France";2002;79;"Female";0;3;0;NA;NA;0;9;"6";6;3;8;6;NA
"492";"France";2002;18;"Male";1;2;1;NA;4;0;1;"6";1;3;6;1;NA
"493";"France";2002;45;"Female";0;3;0;0;9;1;3;"7";8;2;7;3;0
"494";"France";2002;52;"Female";0;2;1;1;6;1;6;"6";4;4;3;7;NA
"495";"France";2002;31;"Female";0;3;0;0;6;0;6;"5";4;4;6;5;NA
"496";"France";2002;70;"Male";1;1;0;0;5;1;1;"2";1;1;3;1;NA
"497";"France";2002;23;"Female";0;3;1;0;4;0;8;"7";7;2;NA;5;NA
"498";"France";2002;52;"Male";1;3;0;0;9;0;4;"5";4;4;3;4;0
"499";"France";2002;62;"Female";0;1;0;0;5;0;9;"8";7;5;8;6;0
"500";"France";2002;51;"Male";1;3;0;1;NA;0;3;"4";6;5;11;6;NA
"501";"France";2002;46;"Male";1;3;0;NA;8;0;1;"1";1;1;4;2;0
"502";"France";2002;51;"Female";0;5;1;0;6;1;4;"4";5;2;7;5;0
"503";"France";2002;67;"Female";0;2;0;0;2;0;4;"8";4;1;6;3;0
"504";"France";2002;39;"Female";0;3;1;0;4;0;9;"9";4;1;1;2;0
"505";"France";2002;18;"Female";0;3;0;NA;NA;0;7;"8";5;2;6;4;NA
"506";"France";2002;75;"Male";1;3;0;1;6;1;5;"7";5;2;11;5;0
"507";"France";2002;77;"Female";0;1;0;NA;3;1;8;"9";6;2;9;8;0
"508";"France";2002;54;"Male";1;3;1;0;5;1;8;"9";7;5;11;7;0
"509";"France";2002;77;"Female";0;1;0;0;NA;1;6;"8";6;1;NA;7;NA
"510";"France";2002;41;"Female";0;5;0;0;8;0;7;"8";5;4;5;5;0
"511";"France";2002;18;"Male";1;3;1;NA;NA;0;NA;"6";4;3;NA;6;NA
"512";"France";2002;23;"Female";0;3;1;0;4;0;4;"4";3;3;3;3;NA
"513";"France";2002;32;"Female";0;3;1;0;6;0;6;"6";6;3;6;4;0
"514";"France";2002;70;"Female";0;1;1;1;6;1;3;"1";2;3;1;1;NA
"515";"France";2002;45;"Female";0;3;0;0;NA;0;7;"6";6;2;5;5;NA
"516";"France";2002;41;"Female";0;2;1;0;3;1;6;"9";8;1;8;6;0
"517";"France";2002;36;"Male";1;5;0;0;9;1;5;"8";5;2;4;6;0
"518";"France";2002;42;"Male";1;3;0;0;4;1;3;"3";7;1;10;3;1
"519";"France";2002;29;"Female";0;3;1;0;NA;0;6;"7";7;4;5;6;0
"520";"France";2002;37;"Female";0;2;1;0;2;0;4;"5";4;1;NA;3;NA
"521";"France";2002;49;"Male";1;2;0;1;NA;0;6;"6";6;1;3;7;0
"522";"France";2002;89;"Male";1;3;0;0;NA;0;9;NA;6;5;6;6;0
"523";"France";2002;70;"Female";0;3;0;0;5;0;6;"6";6;2;1;6;0
"524";"France";2002;89;"Male";1;3;0;0;NA;0;9;"6";7;1;10;7;0
"525";"France";2002;65;"Male";1;5;0;0;9;0;6;"4";6;5;6;3;0
"526";"France";2002;79;"Female";0;1;1;0;NA;0;1;"6";1;1;6;10;NA
"527";"France";2002;17;"Male";1;3;0;NA;NA;1;6;"9";7;2;5;6;NA
"528";"France";2002;38;"Female";0;1;0;0;NA;1;4;"8";3;2;4;5;NA
"529";"France";2002;21;"Male";1;3;0;NA;5;0;5;"6";1;5;6;1;0
"530";"France";2002;34;"Male";1;5;1;0;9;0;6;"5";7;4;5;9;0
"531";"France";2002;74;"Female";0;5;0;0;5;1;1;"1";1;1;3;4;0
"532";"France";2002;24;"Female";0;3;0;0;7;0;3;"2";3;1;6;6;0
"533";"France";2002;84;"Female";0;3;0;0;1;0;8;"8";7;1;8;8;0
"534";"France";2002;66;"Male";1;2;0;0;8;1;3;"8";6;1;6;5;NA
"535";"France";2002;36;"Female";0;3;1;0;4;0;5;"4";4;3;4;3;0
"536";"France";2002;35;"Male";1;3;0;0;6;0;9;"9";8;1;5;9;0
"537";"France";2002;32;"Male";1;5;0;0;9;0;6;"8";4;4;6;1;0
"538";"France";2002;59;"Male";1;1;0;0;6;0;5;"6";4;5;6;4;1
"539";"France";2002;61;"Female";0;1;1;0;7;0;6;"5";3;2;9;7;0
"540";"France";2002;60;"Female";0;5;0;0;NA;1;5;"7";4;3;NA;4;NA
"541";"France";2002;39;"Male";1;5;0;0;NA;0;6;"4";NA;1;6;8;NA
"542";"France";2002;65;"Male";1;3;1;0;7;1;5;"6";3;1;4;6;0
"543";"France";2002;34;"Male";1;3;1;1;4;0;6;"6";4;1;4;8;0
"544";"France";2002;35;"Female";0;5;1;0;6;0;6;"8";6;5;1;5;NA
"545";"France";2002;30;"Male";1;3;1;1;4;0;8;"6";6;1;6;4;NA
"546";"France";2002;44;"Male";1;5;1;0;4;0;8;"4";5;4;9;1;0
"547";"France";2002;71;"Female";0;3;1;0;7;0;4;"4";2;3;6;3;NA
"548";"France";2002;23;"Male";1;2;0;1;7;0;3;"3";5;1;6;4;NA
"549";"France";2002;51;"Male";1;3;1;1;4;0;3;"3";2;3;3;3;NA
"550";"France";2002;42;"Male";1;5;0;0;10;0;7;"9";6;2;8;7;0
"551";"France";2002;60;"Male";1;3;0;1;NA;0;5;"5";6;2;8;3;0
"552";"France";2002;49;"Female";0;5;0;0;6;0;6;"9";8;1;3;7;0
"553";"France";2002;67;"Male";1;1;0;1;5;0;5;"6";6;2;4;5;0
"554";"France";2002;51;"Female";0;5;1;0;10;1;5;"9";3;1;9;6;0
"555";"France";2002;53;"Female";0;3;1;0;8;1;5;"8";2;1;2;4;0
"556";"France";2002;25;"Female";0;5;0;0;4;0;4;"4";3;2;4;4;0
"557";"France";2002;33;"Female";0;3;0;0;5;0;7;"6";6;1;4;8;0
"558";"France";2002;28;"Male";1;3;0;1;7;0;5;"4";3;2;6;2;0
"559";"France";2002;27;"Female";0;5;1;0;8;0;6;"6";5;3;6;3;NA
"560";"France";2002;60;"Male";1;3;1;0;NA;0;4;"2";3;1;10;4;1
"561";"France";2002;28;"Male";1;5;1;0;5;0;5;"9";4;4;3;2;NA
"562";"France";2002;31;"Male";1;3;1;1;7;0;1;"1";2;1;6;1;0
"563";"France";2002;39;"Male";1;3;0;1;9;1;6;"6";7;1;5;1;0
"564";"France";2002;32;"Female";0;5;1;0;8;0;5;"6";5;2;6;4;0
"565";"France";2002;70;"Male";1;1;0;0;NA;0;3;"4";6;1;1;3;NA
"566";"France";2002;32;"Female";0;5;0;0;8;1;5;"6";5;1;6;6;0
"567";"France";2002;25;"Male";1;3;1;0;4;0;4;"4";3;1;8;6;0
"568";"France";2002;18;"Female";0;5;0;0;3;0;4;"6";5;1;2;4;NA
"569";"France";2002;18;"Male";1;2;0;NA;NA;0;2;"6";3;2;NA;2;NA
"570";"France";2002;81;"Male";1;3;0;0;8;0;5;"5";4;1;4;2;NA
"571";"France";2002;16;"Female";0;2;0;NA;NA;0;7;"8";7;3;6;6;NA
"572";"France";2002;61;"Female";0;3;0;0;7;1;6;"6";6;NA;11;8;0
"573";"France";2002;39;"Female";0;5;1;0;5;0;3;"7";2;3;5;1;NA
"574";"France";2002;61;"Female";0;1;0;0;7;1;5;"6";4;5;5;6;0
"575";"France";2002;77;"Female";0;3;0;0;NA;0;3;"4";3;1;6;NA;NA
"576";"France";2002;25;"Female";0;3;1;0;NA;0;5;"8";4;1;6;5;NA
"577";"France";2002;57;"Female";0;3;0;0;NA;0;8;"8";9;3;9;6;0
"578";"France";2002;57;"Male";1;3;0;0;10;0;8;"9";8;1;8;8;0
"579";"France";2002;48;"Male";1;3;1;0;9;0;9;"10";3;3;8;6;0
"580";"France";2002;59;"Male";1;2;0;0;11;1;4;"4";4;1;5;6;0
"581";"France";2002;57;"Male";1;2;0;0;9;1;6;"6";5;3;5;5;0
"582";"France";2002;48;"Male";1;5;0;0;9;0;6;"9";4;2;4;6;0
"583";"France";2002;32;"Male";1;3;0;1;7;1;9;"9";9;4;9;6;NA
"584";"France";2002;41;"Female";0;3;0;0;7;0;6;"6";6;1;8;6;0
"585";"France";2002;21;"Female";0;3;1;0;5;0;5;"4";5;2;3;4;0
"586";"France";2002;51;"Male";1;3;0;0;9;0;3;"7";2;1;6;1;0
"587";"France";2002;75;"Female";0;5;0;0;NA;0;4;"7";4;4;5;6;0
"588";"France";2002;70;"Female";0;1;0;0;2;1;3;"3";3;NA;6;3;0
"589";"France";2002;48;"Female";0;5;0;0;NA;0;7;"8";6;4;6;5;0
"590";"France";2002;15;"Male";1;1;0;NA;NA;1;6;"5";6;2;6;6;NA
"591";"France";2002;65;"Female";0;3;0;0;5;0;3;"6";4;1;3;6;0
"592";"France";2002;31;"Female";0;5;0;0;6;0;2;"2";1;1;6;1;NA
"593";"France";2002;82;"Female";0;1;0;1;4;1;7;"8";5;3;8;4;0
"594";"France";2002;28;"Male";1;5;0;0;5;0;9;"9";8;3;5;6;0
"595";"France";2002;41;"Female";0;5;0;0;NA;1;5;"7";8;2;4;5;0
"596";"France";2002;40;"Male";1;3;0;0;7;1;4;"3";3;2;9;4;0
"597";"France";2002;36;"Male";1;5;0;0;9;1;6;"9";6;4;8;5;0
"598";"France";2002;59;"Female";0;1;1;1;NA;1;1;"1";1;2;11;2;0
"599";"France";2002;42;"Female";0;5;0;0;9;0;5;"11";4;4;8;8;0
"600";"France";2002;44;"Female";0;2;1;0;7;1;6;"6";6;2;4;4;0
"601";"France";2002;51;"Male";1;2;1;0;9;1;6;"6";6;5;3;6;0
"602";"France";2002;65;"Female";0;1;0;0;1;1;5;"5";5;3;11;3;NA
"603";"France";2002;23;"Male";1;5;0;0;5;0;7;"7";6;3;4;5;0
"604";"France";2002;46;"Male";1;3;0;0;7;0;1;"3";4;1;11;1;0
"605";"France";2002;33;"Male";1;5;1;0;6;0;5;"7";5;4;3;3;0
"606";"France";2002;45;"Male";1;3;1;0;5;0;6;"1";1;3;6;1;NA
"607";"France";2002;55;"Female";0;1;1;0;7;1;7;"7";5;2;8;3;0
"608";"France";2002;39;"Male";1;5;0;0;10;0;3;"5";4;1;3;2;0
"609";"France";2002;81;"Female";0;1;0;0;NA;0;8;"7";7;3;9;7;0
"610";"France";2002;85;"Female";0;2;0;0;NA;0;6;"6";3;5;6;2;NA
"611";"France";2002;41;"Female";0;5;1;0;12;1;6;"5";5;2;4;3;0
"612";"France";2002;48;"Male";1;3;1;0;NA;0;1;"1";1;1;2;1;NA
"613";"France";2002;76;"Male";1;1;0;0;6;0;5;"6";6;2;11;8;0
"614";"France";2002;39;"Male";1;5;0;1;7;0;4;"3";3;1;5;1;0
"615";"France";2002;42;"Male";1;3;0;0;NA;0;4;"7";5;2;NA;3;NA
"616";"France";2002;29;"Male";1;5;1;0;8;1;3;"5";3;4;4;4;NA
"617";"France";2002;79;"Male";1;3;1;0;6;1;4;"5";4;1;3;4;0
"618";"France";2002;75;"Female";0;1;0;0;4;1;NA;"6";6;3;6;6;NA
"619";"France";2002;34;"Female";0;1;0;0;4;0;4;"5";4;2;NA;2;NA
"620";"France";2002;17;"Male";1;2;0;NA;NA;0;7;"3";NA;5;NA;3;NA
"621";"France";2002;18;"Female";0;2;0;NA;NA;0;6;"9";7;3;6;6;NA
"622";"France";2002;69;"Male";1;1;1;1;5;1;6;"9";NA;1;6;6;NA
"623";"France";2002;24;"Male";1;3;0;1;6;0;7;"6";4;1;8;6;NA
"624";"France";2002;72;"Female";0;1;0;NA;3;1;7;"7";6;3;7;4;0
"625";"France";2002;48;"Female";0;2;0;0;8;0;6;"1";1;1;6;6;NA
"626";"France";2002;63;"Male";1;2;1;0;8;0;3;"4";9;1;6;3;0
"627";"France";2002;25;"Female";0;2;0;1;4;1;2;"3";3;1;5;3;0
"628";"France";2002;47;"Female";0;3;0;0;9;1;6;"9";8;4;6;3;0
"629";"France";2002;67;"Male";1;3;1;0;5;0;5;"4";3;1;1;3;0
"630";"France";2002;60;"Male";1;3;0;0;7;0;7;"7";7;4;2;6;0
"631";"France";2002;59;"Male";1;3;0;0;9;0;6;"8";4;2;6;8;0
"632";"France";2002;67;"Female";0;3;0;0;6;0;2;"6";3;1;5;6;0
"633";"France";2002;70;"Male";1;1;1;1;4;0;3;"5";5;5;6;1;0
"634";"France";2002;23;"Male";1;5;0;0;5;0;7;"9";4;3;6;5;NA
"635";"France";2002;41;"Male";1;3;1;1;3;0;5;"3";5;1;2;3;NA
"636";"France";2002;35;"Female";0;3;0;0;9;0;5;"7";8;1;5;4;NA
"637";"France";2002;42;"Female";0;3;0;0;10;0;5;"6";3;1;7;3;0
"638";"France";2002;74;"Male";1;3;0;0;NA;0;4;"7";4;4;7;4;0
"639";"France";2002;22;"Male";1;3;1;0;8;1;5;"4";5;4;6;3;NA
"640";"France";2002;18;"Male";1;3;0;NA;NA;0;5;"6";4;2;7;7;NA
"641";"France";2002;39;"Female";0;5;0;0;9;0;8;"8";8;1;7;7;NA
"642";"France";2002;45;"Female";0;2;1;0;NA;0;8;"6";3;5;6;4;NA
"643";"France";2002;79;"Male";1;1;0;1;5;0;7;"5";7;1;5;1;0
"644";"France";2002;87;"Female";0;1;0;0;NA;0;5;"6";5;1;9;5;0
"645";"France";2002;54;"Female";0;5;0;0;9;0;3;"9";3;1;4;1;0
"646";"France";2002;56;"Female";0;1;0;NA;NA;0;3;"8";3;2;2;1;NA
"647";"France";2002;69;"Female";0;3;0;0;8;0;6;"6";1;1;3;1;0
"648";"France";2002;42;"Male";1;1;0;0;8;0;6;"4";6;4;1;3;NA
